windchill,datetime,conditions,events,precip,gustspeed,windspeed,winddir,visibility,pressure,humidity,dewpoint,heatindex,temp,time,date
,2008-09-07T01:30:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.95,60,55.4,,69.8,1:30 AM,07-09-2008
,2008-09-07T01:00:00Z,mostly cloudy,,n/a,,5.8,north,6.2,29.95,57,55.4,,71.6,1:00 AM,07-09-2008
,2008-09-07T00:30:00Z,mostly cloudy,,n/a,,9.2,north,6.2,29.92,57,55.4,,71.6,12:30 AM,07-09-2008
,2008-09-07T00:00:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.92,57,55.4,,71.6,12:00 AM,07-09-2008
,2008-09-08T02:00:00Z,scattered clouds,,-,,8.1,north,19,30.05,52,54,,67,2:00 AM,08-09-2008
,2008-09-08T01:30:00Z,partly cloudy,,n/a,,10.4,nnw,6.2,30.04,64,55.4,,68,1:30 AM,08-09-2008
,2008-09-08T01:00:00Z,partly cloudy,,n/a,,8.1,nnw,6.2,30.04,64,55.4,,68,1:00 AM,08-09-2008
,2008-09-08T00:30:00Z,partly cloudy,,n/a,,6.9,north,6.2,30.04,64,55.4,,68,12:30 AM,08-09-2008
,2008-09-08T00:00:00Z,partly cloudy,,n/a,,6.9,nnw,6.2,30.04,64,55.4,,68,12:00 AM,08-09-2008
,2008-09-09T02:00:00Z,,,-,,9.2,north,14,30.04,57,58,,70,2:00 AM,09-09-2008
,2008-09-09T01:30:00Z,clear,,n/a,,5.8,nnw,,30.04,68,59,,69.8,1:30 AM,09-09-2008
,2008-09-09T01:00:00Z,clear,,n/a,,6.9,north,,30.01,68,59,,69.8,1:00 AM,09-09-2008
,2008-09-09T00:30:00Z,clear,,n/a,,6.9,north,,30.04,64,59,,71.6,12:30 AM,09-09-2008
,2008-09-09T00:00:00Z,clear,,n/a,,5.8,north,,30.04,64,59,,71.6,12:00 AM,09-09-2008
,2008-09-10T02:00:00Z,scattered clouds,,-,,13.8,ne,11,30.02,64,65,,75,2:00 AM,10-09-2008
,2008-09-10T01:30:00Z,partly cloudy,,n/a,,11.5,ne,6.2,30.01,83,68,,73.4,1:30 AM,10-09-2008
,2008-09-10T01:00:00Z,partly cloudy,,n/a,,13.8,ene,6.2,30.01,83,68,,73.4,1:00 AM,10-09-2008
,2008-09-10T00:30:00Z,mostly cloudy,,n/a,,15,ene,6.2,30.01,78,66.2,,73.4,12:30 AM,10-09-2008
,2008-09-11T02:00:00Z,scattered clouds,,-,,5.8,nnw,12,29.88,57,60,,72,2:00 AM,11-09-2008
,2008-09-11T01:30:00Z,partly cloudy,,n/a,,2.3,nnw,6.2,29.89,69,60.8,,71.6,1:30 AM,11-09-2008
,2008-09-11T01:00:00Z,partly cloudy,,n/a,,6.9,nnw,6.2,29.89,65,60.8,,73.4,1:00 AM,11-09-2008
,2008-09-11T00:30:00Z,partly cloudy,,n/a,,4.6,nw,6.2,29.89,73,62.6,,71.6,12:30 AM,11-09-2008
,2008-09-11T00:00:00Z,partly cloudy,,n/a,,2.3,variable,6.2,29.89,54,59,,77,12:00 AM,11-09-2008
,2008-09-12T02:00:00Z,partly cloudy,,-,,9.2,north,9,29.86,73,67,,74,2:00 AM,12-09-2008
,2008-09-12T01:30:00Z,scattered clouds,,n/a,,9.2,north,6.2,29.83,83,68,,73.4,1:30 AM,12-09-2008
,2008-09-12T01:00:00Z,mostly cloudy,,n/a,,5.8,north,6.2,29.83,83,68,,73.4,1:00 AM,12-09-2008
,2008-09-12T00:30:00Z,mostly cloudy,,n/a,,1.2,variable,5,29.83,83,69.8,,75.2,12:30 AM,12-09-2008
,2008-09-12T00:00:00Z,mostly cloudy,,n/a,,3.5,ene,5,29.83,78,69.8,,77,12:00 AM,12-09-2008
,2008-09-13T02:00:00Z,partly cloudy,,-,,10.4,north,19,29.99,28,40,,65,2:00 AM,13-09-2008
,2008-09-13T01:30:00Z,clear,,n/a,,9.2,north,,29.98,45,42.8,,64.4,1:30 AM,13-09-2008
,2008-09-13T01:00:00Z,clear,,n/a,,10.4,north,,29.98,40,41,,66.2,1:00 AM,13-09-2008
,2008-09-13T00:30:00Z,scattered clouds,,n/a,,10.4,north,6.2,29.95,43,42.8,,66.2,12:30 AM,13-09-2008
,2008-09-13T00:00:00Z,scattered clouds,,n/a,,10.4,nnw,6.2,29.95,40,42.8,,68,12:00 AM,13-09-2008
,2008-09-14T02:00:00Z,partly cloudy,,-,,6.9,north,12,30.01,51,48,,62,2:00 AM,14-09-2008
,2008-09-14T01:30:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,30.01,63,50,,62.6,1:30 AM,14-09-2008
,2008-09-14T01:00:00Z,partly cloudy,,n/a,,10.4,nnw,6.2,30.01,63,50,,62.6,1:00 AM,14-09-2008
,2008-09-14T00:30:00Z,partly cloudy,,n/a,,5.8,north,6.2,29.98,64,51.8,,64.4,12:30 AM,14-09-2008
,2008-09-15T02:00:00Z,scattered clouds,,-,,11.5,north,19,29.99,47,52,,68,2:00 AM,15-09-2008
,2008-09-15T01:30:00Z,partly cloudy,,n/a,,8.1,ne,6.2,29.98,64,55.4,,68,1:30 AM,15-09-2008
,2008-09-15T01:00:00Z,partly cloudy,,n/a,,8.1,ne,6.2,30.01,64,55.4,,68,1:00 AM,15-09-2008
,2008-09-15T00:30:00Z,partly cloudy,,n/a,,8.1,ne,6.2,29.98,57,55.4,,71.6,12:30 AM,15-09-2008
,2008-09-15T00:00:00Z,partly cloudy,,n/a,,9.2,ene,6.2,30.01,57,55.4,,71.6,12:00 AM,15-09-2008
,2008-09-16T02:00:00Z,scattered clouds,,-,,6.9,north,12,29.97,53,54,,67,2:00 AM,16-09-2008
,2008-09-16T01:30:00Z,scattered clouds,,n/a,,4.6,nnw,6.2,29.95,68,55.4,,66.2,1:30 AM,16-09-2008
,2008-09-16T01:00:00Z,partly cloudy,,n/a,,5.8,sse,6.2,29.95,68,55.4,,66.2,1:00 AM,16-09-2008
,2008-09-16T00:30:00Z,partly cloudy,,n/a,,5.8,sse,6.2,29.95,57,55.4,,71.6,12:30 AM,16-09-2008
,2008-09-16T00:00:00Z,clear,,n/a,,6.9,se,,29.95,60,57.2,,71.6,12:00 AM,16-09-2008
,2008-09-17T02:00:00Z,scattered clouds,,-,,8.1,north,14,29.99,61,56,,67,2:00 AM,17-09-2008
,2008-09-17T01:30:00Z,scattered clouds,,n/a,,8.1,nne,6.2,29.98,68,57.2,,68,1:30 AM,17-09-2008
,2008-09-17T01:00:00Z,scattered clouds,,n/a,,10.4,nne,6.2,29.98,68,57.2,,68,1:00 AM,17-09-2008
,2008-09-17T00:30:00Z,scattered clouds,,n/a,,10.4,nne,6.2,29.98,68,57.2,,68,12:30 AM,17-09-2008
,2008-09-17T00:00:00Z,scattered clouds,,n/a,,10.4,nne,6.2,29.98,68,59,,69.8,12:00 AM,17-09-2008
,2008-09-18T23:30:00Z,scattered clouds,,n/a,,1.2,variable,6.2,30.06,73,64.4,,73.4,11:30 PM,18-09-2008
,2008-09-18T23:00:00Z,scattered clouds,,n/a,,2.3,sw,6.2,30.06,73,64.4,,73.4,11:00 PM,18-09-2008
,2008-09-18T22:30:00Z,scattered clouds,,n/a,,3.5,wsw,6.2,30.06,73,64.4,,73.4,10:30 PM,18-09-2008
,2008-09-18T22:00:00Z,scattered clouds,,n/a,,3.5,sw,6.2,30.06,73,64.4,,73.4,10:00 PM,18-09-2008
,2008-09-18T21:30:00Z,scattered clouds,,n/a,,4.6,ssw,6.2,30.06,73,64.4,,73.4,9:30 PM,18-09-2008
,2008-09-18T21:00:00Z,scattered clouds,,n/a,,3.5,south,6.2,30.04,73,64.4,,73.4,9:00 PM,18-09-2008
,2008-09-18T20:30:00Z,mostly cloudy,,n/a,,5.8,south,6.2,30.04,73,64.4,,73.4,8:30 PM,18-09-2008
,2008-09-18T20:00:00Z,mostly cloudy,,n/a,,6.9,ssw,6.2,30.04,69,64.4,,75.2,8:00 PM,18-09-2008
,2008-09-18T19:30:00Z,mostly cloudy,,n/a,,8.1,south,6.2,30.04,69,64.4,,75.2,7:30 PM,18-09-2008
,2008-09-18T19:00:00Z,scattered clouds,,n/a,,9.2,south,6.2,30.04,69,64.4,,75.2,7:00 PM,18-09-2008
,2008-09-18T18:30:00Z,scattered clouds,,n/a,,6.9,south,6.2,30.04,73,66.2,,75.2,6:30 PM,18-09-2008
,2008-09-18T18:00:00Z,scattered clouds,,n/a,,6.9,south,6.2,30.01,69,64.4,,75.2,6:00 PM,18-09-2008
,2008-09-18T17:30:00Z,scattered clouds,,n/a,,8.1,south,6.2,30.04,69,64.4,,75.2,5:30 PM,18-09-2008
,2008-09-18T17:00:00Z,scattered clouds,,n/a,,9.2,south,6.2,30.04,69,64.4,,75.2,5:00 PM,18-09-2008
,2008-09-18T16:30:00Z,scattered clouds,,n/a,,10.4,south,6.2,30.04,69,64.4,,75.2,4:30 PM,18-09-2008
,2008-09-18T16:00:00Z,scattered clouds,,n/a,,10.4,south,6.2,30.04,65,64.4,,77,4:00 PM,18-09-2008
,2008-09-18T15:30:00Z,scattered clouds,,n/a,,9.2,south,6.2,30.06,69,66.2,,77,3:30 PM,18-09-2008
,2008-09-18T15:00:00Z,mostly cloudy,,n/a,,9.2,ssw,6.2,30.06,65,64.4,,77,3:00 PM,18-09-2008
,2008-09-18T14:30:00Z,mostly cloudy,,n/a,,10.4,ssw,6.2,30.06,73,66.2,,75.2,2:30 PM,18-09-2008
,2008-09-18T14:00:00Z,mostly cloudy,,n/a,,10.4,ssw,6.2,30.06,69,66.2,,77,2:00 PM,18-09-2008
,2008-09-18T13:30:00Z,mostly cloudy,,n/a,,10.4,sw,6.2,30.06,69,64.4,,75.2,1:30 PM,18-09-2008
,2008-09-18T12:30:00Z,mostly cloudy,,n/a,,5.8,south,6.2,30.06,69,64.4,,75.2,12:30 PM,18-09-2008
,2008-09-18T12:00:00Z,mostly cloudy,,n/a,,5.8,south,6.2,30.06,69,64.4,,75.2,12:00 PM,18-09-2008
,2008-09-18T11:30:00Z,scattered clouds,,n/a,,5.8,south,6.2,30.06,69,64.4,,75.2,11:30 AM,18-09-2008
,2008-09-18T11:00:00Z,scattered clouds,,n/a,,1.2,nw,6.2,30.06,65,62.6,,75.2,11:00 AM,18-09-2008
,2008-09-18T10:30:00Z,scattered clouds,,n/a,,4.6,nw,6.2,30.06,73,62.6,,71.6,10:30 AM,18-09-2008
,2008-09-18T09:30:00Z,scattered clouds,,n/a,,5.8,nnw,6.2,30.04,78,60.8,,68,9:30 AM,18-09-2008
,2008-09-18T09:00:00Z,scattered clouds,,n/a,,5.8,nw,6.2,30.04,78,60.8,,68,9:00 AM,18-09-2008
,2008-09-18T08:30:00Z,light drizzle,,n/a,,8.1,nw,6.2,30.04,78,60.8,,68,8:30 AM,18-09-2008
,2008-09-18T08:00:00Z,scattered clouds,,n/a,,6.9,nw,6.2,30.04,83,60.8,,66.2,8:00 AM,18-09-2008
,2008-09-18T07:30:00Z,scattered clouds,,n/a,,4.6,nw,6.2,30.01,83,60.8,,66.2,7:30 AM,18-09-2008
,2008-09-18T07:00:00Z,scattered clouds,,n/a,,5.8,nw,6.2,30.01,83,60.8,,66.2,7:00 AM,18-09-2008
,2008-09-18T06:30:00Z,scattered clouds,,n/a,,8.1,north,6.2,30.01,83,62.6,,68,6:30 AM,18-09-2008
,2008-09-18T06:00:00Z,scattered clouds,,n/a,,6.9,north,6.2,30.01,83,62.6,,68,6:00 AM,18-09-2008
,2008-09-18T05:30:00Z,scattered clouds,,n/a,,6.9,north,6.2,30.01,83,62.6,,68,5:30 AM,18-09-2008
,2008-09-18T05:00:00Z,scattered clouds,,n/a,,5.8,nnw,6.2,30.01,83,62.6,,68,5:00 AM,18-09-2008
,2008-09-18T04:30:00Z,scattered clouds,,n/a,,6.9,north,6.2,30.01,83,62.6,,68,4:30 AM,18-09-2008
,2008-09-18T04:00:00Z,scattered clouds,,n/a,,6.9,nnw,6.2,30.04,83,62.6,,68,4:00 AM,18-09-2008
,2008-09-18T03:30:00Z,scattered clouds,,n/a,,4.6,north,6.2,30.04,83,62.6,,68,3:30 AM,18-09-2008
,2008-09-18T03:00:00Z,scattered clouds,,n/a,,3.5,nnw,6.2,30.04,78,62.6,,69.8,3:00 AM,18-09-2008
,2008-09-18T02:30:00Z,scattered clouds,,n/a,,2.3,variable,6.2,30.04,78,62.6,,69.8,2:30 AM,18-09-2008
,2008-09-18T02:00:00Z,mostly cloudy,,n/a,,2.3,north,6.2,30.04,78,62.6,,69.8,2:00 AM,18-09-2008
,2008-09-18T01:30:00Z,mostly cloudy,,n/a,,2.3,nnw,6.2,30.04,73,62.6,,71.6,1:30 AM,18-09-2008
,2008-09-18T01:00:00Z,mostly cloudy,,n/a,,3.5,wnw,6.2,30.04,73,62.6,,71.6,1:00 AM,18-09-2008
,2008-09-18T00:30:00Z,mostly cloudy,,n/a,,3.5,wnw,6.2,30.04,78,64.4,,71.6,12:30 AM,18-09-2008
,2008-09-18T00:00:00Z,scattered clouds,,n/a,,5.8,wsw,6.2,30.04,78,64.4,,71.6,12:00 AM,18-09-2008
,2008-09-19T23:30:00Z,light rain,rain,n/a,,6.9,north,5.6,30.15,88,64.4,,68,11:30 PM,19-09-2008
,2008-09-19T23:00:00Z,rain,rain,n/a,,9.2,north,6.2,30.15,83,62.6,,68,11:00 PM,19-09-2008
,2008-09-19T22:47:00Z,rain,rain,n/a,23,9.2,north,6.2,30.15,78,62.6,,69.8,10:47 PM,19-09-2008
,2008-09-19T22:30:00Z,mostly cloudy,,n/a,,3.5,ne,6.2,30.15,69,60.8,,71.6,10:30 PM,19-09-2008
,2008-09-19T21:30:00Z,mostly cloudy,,n/a,,6.9,ne,6.2,30.12,69,60.8,,71.6,9:30 PM,19-09-2008
,2008-09-19T21:00:00Z,mostly cloudy,,n/a,,12.7,ene,6.2,30.12,69,62.6,,73.4,9:00 PM,19-09-2008
,2008-09-19T20:30:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,30.09,61,60.8,,75.2,8:30 PM,19-09-2008
,2008-09-19T20:00:00Z,mostly cloudy,,n/a,,4.6,ese,6.2,30.09,65,62.6,,75.2,8:00 PM,19-09-2008
,2008-09-19T19:30:00Z,mostly cloudy,,n/a,,4.6,se,6.2,30.09,69,62.6,,73.4,7:30 PM,19-09-2008
,2008-09-19T19:00:00Z,mostly cloudy,,n/a,,6.9,se,6.2,30.09,65,62.6,,75.2,7:00 PM,19-09-2008
,2008-09-19T18:30:00Z,mostly cloudy,,n/a,,4.6,variable,6.2,30.09,61,60.8,,75.2,6:30 PM,19-09-2008
,2008-09-19T18:00:00Z,mostly cloudy,,n/a,,6.9,ese,6.2,30.09,69,62.6,,73.4,6:00 PM,19-09-2008
,2008-09-19T17:30:00Z,mostly cloudy,,n/a,,8.1,ese,6.2,30.09,65,60.8,,73.4,5:30 PM,19-09-2008
,2008-09-19T17:00:00Z,scattered clouds,,n/a,,8.1,ese,6.2,30.09,65,62.6,,75.2,5:00 PM,19-09-2008
,2008-09-19T16:30:00Z,scattered clouds,,n/a,,8.1,se,6.2,30.09,61,60.8,,75.2,4:30 PM,19-09-2008
,2008-09-19T16:00:00Z,scattered clouds,,n/a,,8.1,se,6.2,30.09,61,60.8,,75.2,4:00 PM,19-09-2008
,2008-09-19T15:30:00Z,scattered clouds,,n/a,,8.1,se,6.2,30.09,61,60.8,,75.2,3:30 PM,19-09-2008
,2008-09-19T15:00:00Z,scattered clouds,,n/a,,10.4,se,6.2,30.09,65,62.6,,75.2,3:00 PM,19-09-2008
,2008-09-19T14:30:00Z,scattered clouds,,n/a,,11.5,ese,6.2,30.09,65,62.6,,75.2,2:30 PM,19-09-2008
,2008-09-19T14:00:00Z,scattered clouds,,n/a,,12.7,east,6.2,30.09,65,62.6,,75.2,2:00 PM,19-09-2008
,2008-09-19T13:30:00Z,scattered clouds,,n/a,,12.7,east,6.2,30.09,65,64.4,,77,1:30 PM,19-09-2008
,2008-09-19T13:00:00Z,scattered clouds,,n/a,,9.2,east,6.2,30.09,69,64.4,,75.2,1:00 PM,19-09-2008
,2008-09-19T12:30:00Z,partly cloudy,,n/a,,8.1,ese,6.2,30.09,69,64.4,,75.2,12:30 PM,19-09-2008
,2008-09-19T12:00:00Z,partly cloudy,,n/a,,10.4,east,6.2,30.09,65,62.6,,75.2,12:00 PM,19-09-2008
,2008-09-19T11:30:00Z,partly cloudy,,n/a,,11.5,east,6.2,30.09,65,62.6,,75.2,11:30 AM,19-09-2008
,2008-09-19T11:00:00Z,partly cloudy,,n/a,,12.7,ene,6.2,30.09,61,60.8,,75.2,11:00 AM,19-09-2008
,2008-09-19T10:30:00Z,scattered clouds,,n/a,,6.9,ne,6.2,30.06,65,60.8,,73.4,10:30 AM,19-09-2008
,2008-09-19T10:00:00Z,scattered clouds,,n/a,,5.8,north,6.2,30.06,69,60.8,,71.6,10:00 AM,19-09-2008
,2008-09-19T09:30:00Z,mostly cloudy,,n/a,,5.8,north,6.2,30.06,78,62.6,,69.8,9:30 AM,19-09-2008
,2008-09-19T09:00:00Z,mostly cloudy,,n/a,,5.8,north,6.2,30.06,78,62.6,,69.8,9:00 AM,19-09-2008
,2008-09-19T08:30:00Z,scattered clouds,,n/a,,9.2,north,6.2,30.06,78,60.8,,68,8:30 AM,19-09-2008
,2008-09-19T08:00:00Z,scattered clouds,,n/a,,11.5,nnw,6.2,30.04,83,62.6,,68,8:00 AM,19-09-2008
,2008-09-19T07:30:00Z,scattered clouds,,n/a,,9.2,north,6.2,30.04,78,62.6,,69.8,7:30 AM,19-09-2008
,2008-09-19T07:00:00Z,scattered clouds,,n/a,,6.9,north,6.2,30.01,83,62.6,,68,7:00 AM,19-09-2008
,2008-09-19T06:30:00Z,scattered clouds,,n/a,,8.1,north,6.2,30.01,83,62.6,,68,6:30 AM,19-09-2008
,2008-09-19T06:00:00Z,scattered clouds,,n/a,,6.9,north,6.2,30.01,78,62.6,,69.8,6:00 AM,19-09-2008
,2008-09-19T05:30:00Z,scattered clouds,,n/a,,6.9,north,6.2,30.01,83,64.4,,69.8,5:30 AM,19-09-2008
,2008-09-19T05:00:00Z,scattered clouds,,n/a,,6.9,nnw,6.2,30.04,83,64.4,,69.8,5:00 AM,19-09-2008
,2008-09-19T04:30:00Z,scattered clouds,,n/a,,2.3,variable,6.2,30.04,78,62.6,,69.8,4:30 AM,19-09-2008
,2008-09-19T04:00:00Z,scattered clouds,,n/a,,3.5,north,6.2,30.04,83,64.4,,69.8,4:00 AM,19-09-2008
,2008-09-19T03:30:00Z,scattered clouds,,n/a,,2.3,variable,6.2,30.04,78,64.4,,71.6,3:30 AM,19-09-2008
,2008-09-19T03:00:00Z,scattered clouds,,n/a,,2.3,variable,6.2,30.04,78,64.4,,71.6,3:00 AM,19-09-2008
,2008-09-19T02:30:00Z,scattered clouds,,n/a,,2.3,variable,6.2,30.04,78,64.4,,71.6,2:30 AM,19-09-2008
,2008-09-19T02:00:00Z,scattered clouds,,n/a,,5.8,north,6.2,30.04,78,64.4,,71.6,2:00 AM,19-09-2008
,2008-09-19T01:30:00Z,scattered clouds,,n/a,,5.8,north,6.2,30.04,83,64.4,,69.8,1:30 AM,19-09-2008
,2008-09-19T01:00:00Z,scattered clouds,,n/a,,6.9,north,6.2,30.06,83,64.4,,69.8,1:00 AM,19-09-2008
,2008-09-19T00:30:00Z,scattered clouds,,n/a,,4.6,nnw,6.2,30.06,78,64.4,,71.6,12:30 AM,19-09-2008
,2008-09-19T00:00:00Z,scattered clouds,,n/a,,2.3,wsw,6.2,30.06,78,64.4,,71.6,12:00 AM,19-09-2008
,2008-09-20T23:30:00Z,rain showers,rain,n/a,,4.6,sw,2.5,30.06,88,66.2,,69.8,11:30 PM,20-09-2008
,2008-09-20T23:03:00Z,rain showers,rain,n/a,,5.8,sse,3.1,30.06,78,64.4,,71.6,11:03 PM,20-09-2008
,2008-09-20T23:00:00Z,rain,rain,n/a,,5.8,sse,6.2,30.06,78,64.4,,71.6,11:00 PM,20-09-2008
,2008-09-20T22:30:00Z,drizzle,,n/a,,5.8,south,6.2,30.06,78,64.4,,71.6,10:30 PM,20-09-2008
,2008-09-20T22:00:00Z,mostly cloudy,,n/a,,3.5,east,6.2,30.06,78,64.4,,71.6,10:00 PM,20-09-2008
,2008-09-20T21:30:00Z,mostly cloudy,,n/a,,8.1,se,6.2,30.06,78,64.4,,71.6,9:30 PM,20-09-2008
,2008-09-20T21:00:00Z,mostly cloudy,,n/a,,5.8,sse,6.2,30.06,78,64.4,,71.6,9:00 PM,20-09-2008
,2008-09-20T20:30:00Z,mostly cloudy,,n/a,,8.1,sse,6.2,30.06,78,64.4,,71.6,8:30 PM,20-09-2008
,2008-09-20T20:00:00Z,mostly cloudy,,n/a,,6.9,sse,6.2,30.06,78,64.4,,71.6,8:00 PM,20-09-2008
,2008-09-20T19:30:00Z,mostly cloudy,,n/a,,6.9,variable,6.2,30.06,73,62.6,,71.6,7:30 PM,20-09-2008
,2008-09-20T19:00:00Z,mostly cloudy,,n/a,,10.4,se,6.2,30.06,73,62.6,,71.6,7:00 PM,20-09-2008
,2008-09-20T18:30:00Z,mostly cloudy,,n/a,,6.9,sse,6.2,30.06,73,62.6,,71.6,6:30 PM,20-09-2008
,2008-09-20T18:00:00Z,mostly cloudy,,n/a,,9.2,sse,6.2,30.06,73,62.6,,71.6,6:00 PM,20-09-2008
,2008-09-20T17:30:00Z,mostly cloudy,,n/a,,10.4,sse,6.2,30.06,73,62.6,,71.6,5:30 PM,20-09-2008
,2008-09-20T17:00:00Z,light rain,rain,n/a,,9.2,sse,6.2,30.09,73,62.6,,71.6,5:00 PM,20-09-2008
,2008-09-20T16:30:00Z,scattered clouds,,n/a,,9.2,sse,6.2,30.09,69,62.6,,73.4,4:30 PM,20-09-2008
,2008-09-20T16:00:00Z,scattered clouds,,n/a,,11.5,sse,6.2,30.09,69,62.6,,73.4,4:00 PM,20-09-2008
,2008-09-20T15:30:00Z,scattered clouds,,n/a,,11.5,se,6.2,30.09,69,62.6,,73.4,3:30 PM,20-09-2008
,2008-09-20T15:00:00Z,scattered clouds,,n/a,,12.7,se,6.2,30.09,69,62.6,,73.4,3:00 PM,20-09-2008
,2008-09-20T14:30:00Z,scattered clouds,,n/a,,12.7,se,6.2,30.12,69,62.6,,73.4,2:30 PM,20-09-2008
,2008-09-20T14:00:00Z,scattered clouds,,n/a,,11.5,se,6.2,30.12,69,62.6,,73.4,2:00 PM,20-09-2008
,2008-09-20T13:30:00Z,scattered clouds,,n/a,,10.4,se,6.2,30.12,73,64.4,,73.4,1:30 PM,20-09-2008
,2008-09-20T13:00:00Z,scattered clouds,,n/a,,8.1,ese,6.2,30.12,65,62.6,,75.2,1:00 PM,20-09-2008
,2008-09-20T12:30:00Z,scattered clouds,,n/a,,6.9,se,6.2,30.12,65,60.8,,73.4,12:30 PM,20-09-2008
,2008-09-20T12:00:00Z,scattered clouds,,n/a,,5.8,se,6.2,30.12,65,60.8,,73.4,12:00 PM,20-09-2008
,2008-09-20T11:30:00Z,scattered clouds,,n/a,,3.5,ne,6.2,30.12,65,60.8,,73.4,11:30 AM,20-09-2008
,2008-09-20T11:00:00Z,scattered clouds,,n/a,,9.2,north,6.2,30.12,69,60.8,,71.6,11:00 AM,20-09-2008
,2008-09-20T10:30:00Z,partly cloudy,,n/a,,11.5,north,6.2,30.12,78,62.6,,69.8,10:30 AM,20-09-2008
,2008-09-20T10:00:00Z,partly cloudy,,n/a,,10.4,north,5,30.12,83,62.6,,68,10:00 AM,20-09-2008
,2008-09-20T09:30:00Z,partly cloudy,,n/a,,9.2,north,5,30.12,83,62.6,,68,9:30 AM,20-09-2008
,2008-09-20T09:00:00Z,scattered clouds,,n/a,,11.5,north,5,30.12,88,62.6,,66.2,9:00 AM,20-09-2008
,2008-09-20T08:30:00Z,scattered clouds,,n/a,,10.4,nnw,5,30.12,88,62.6,,66.2,8:30 AM,20-09-2008
,2008-09-20T08:00:00Z,mostly cloudy,,n/a,,11.5,nw,5,30.12,88,62.6,,66.2,8:00 AM,20-09-2008
,2008-09-20T07:30:00Z,mostly cloudy,,n/a,,11.5,nw,5,30.12,88,62.6,,66.2,7:30 AM,20-09-2008
,2008-09-20T07:00:00Z,mostly cloudy,,n/a,,11.5,nnw,5,30.12,88,62.6,,66.2,7:00 AM,20-09-2008
,2008-09-20T06:30:00Z,mostly cloudy,,n/a,,10.4,nnw,5,30.12,88,62.6,,66.2,6:30 AM,20-09-2008
,2008-09-20T06:00:00Z,mostly cloudy,,n/a,,10.4,nnw,6.2,30.12,88,62.6,,66.2,6:00 AM,20-09-2008
,2008-09-20T05:30:00Z,mostly cloudy,,n/a,,9.2,nnw,6.2,30.12,88,62.6,,66.2,5:30 AM,20-09-2008
,2008-09-20T05:00:00Z,mostly cloudy,,n/a,,9.2,nw,6.2,30.12,88,62.6,,66.2,5:00 AM,20-09-2008
,2008-09-20T04:30:00Z,mostly cloudy,,n/a,,9.2,nw,5.6,30.12,88,62.6,,66.2,4:30 AM,20-09-2008
,2008-09-20T04:00:00Z,mostly cloudy,,n/a,,6.9,nnw,5.6,30.12,83,62.6,,68,4:00 AM,20-09-2008
,2008-09-20T03:30:00Z,mostly cloudy,,n/a,,8.1,nw,5,30.12,83,62.6,,68,3:30 AM,20-09-2008
,2008-09-20T03:00:00Z,mostly cloudy,,n/a,,5.8,nnw,5,30.15,83,62.6,,68,3:00 AM,20-09-2008
,2008-09-20T02:30:00Z,mostly cloudy,,n/a,,8.1,nw,5,30.15,83,62.6,,68,2:30 AM,20-09-2008
,2008-09-20T02:00:00Z,mostly cloudy,,n/a,,8.1,nnw,5,30.15,88,64.4,,68,2:00 AM,20-09-2008
,2008-09-20T01:30:00Z,mostly cloudy,,n/a,,5.8,nnw,4.3,30.15,88,64.4,,68,1:30 AM,20-09-2008
,2008-09-20T01:00:00Z,mostly cloudy,,n/a,,3.5,north,4.3,30.15,94,64.4,,66.2,1:00 AM,20-09-2008
,2008-09-20T00:30:00Z,drizzle,,n/a,,8.1,north,3.7,30.15,94,64.4,,66.2,12:30 AM,20-09-2008
,2008-09-20T00:00:00Z,drizzle,,n/a,,8.1,north,5,30.15,88,64.4,,68,12:00 AM,20-09-2008
,2008-09-21T23:30:00Z,mostly cloudy,,n/a,,10.4,ne,6.2,29.95,78,62.6,,69.8,11:30 PM,21-09-2008
,2008-09-21T23:00:00Z,mostly cloudy,,n/a,,6.9,east,6.2,29.95,78,62.6,,69.8,11:00 PM,21-09-2008
,2008-09-21T22:30:00Z,mostly cloudy,,n/a,,9.2,east,6.2,29.95,78,62.6,,69.8,10:30 PM,21-09-2008
,2008-09-21T22:00:00Z,mostly cloudy,,n/a,,9.2,ene,6.2,29.95,78,62.6,,69.8,10:00 PM,21-09-2008
,2008-09-21T21:30:00Z,mostly cloudy,,n/a,,6.9,ene,6.2,29.92,78,62.6,,69.8,9:30 PM,21-09-2008
,2008-09-21T21:00:00Z,mostly cloudy,,n/a,,9.2,ene,6.2,29.92,78,62.6,,69.8,9:00 PM,21-09-2008
,2008-09-21T20:30:00Z,mostly cloudy,,n/a,,10.4,ene,6.2,29.92,78,62.6,,69.8,8:30 PM,21-09-2008
,2008-09-21T20:00:00Z,mostly cloudy,,n/a,,8.1,east,6.2,29.92,78,62.6,,69.8,8:00 PM,21-09-2008
,2008-09-21T19:30:00Z,mostly cloudy,,n/a,,8.1,east,6.2,29.92,78,62.6,,69.8,7:30 PM,21-09-2008
,2008-09-21T19:00:00Z,mostly cloudy,,n/a,,6.9,east,6.2,29.92,73,60.8,,69.8,7:00 PM,21-09-2008
,2008-09-21T18:30:00Z,mostly cloudy,,n/a,,8.1,ese,6.2,29.92,73,60.8,,69.8,6:30 PM,21-09-2008
